Timestamp for sample frequency every 1 min,Temperature_Fahrenheit,Relative_Humidity
2020-08-30 14:57:00,69.6980,89.1233
2020-08-30 14:58:00,69.6980,89.2148
2020-08-30 14:59:00,69.6980,89.2454
2020-08-30 15:00:00,69.7173,89.2454
2020-08-30 15:01:00,69.7366,89.2454
2020-08-30 15:02:00,69.7173,89.2759
2020-08-30 15:03:00,69.7366,89.1843
2020-08-30 15:04:00,69.7173,89.1233
2020-08-30 15:05:00,69.7173,89.0623
2020-08-30 15:06:00,69.7173,89.1843
2020-08-30 15:07:00,69.7366,89.3674
2020-08-30 15:08:00,69.7366,89.3674
2020-08-30 15:09:00,69.7366,89.2148
2020-08-30 15:10:00,69.7366,89.1843
2020-08-30 15:11:00,69.7173,89.0928
2020-08-30 15:12:00,69.7173,89.2454
2020-08-30 15:13:00,69.7366,89.1843
2020-08-30 15:14:00,69.7173,89.1538
2020-08-30 15:15:00,69.7366,89.3064
2020-08-30 15:16:00,69.7366,89.3979
2020-08-30 15:17:00,69.7366,89.4285
2020-08-30 15:18:00,69.7366,89.2759
2020-08-30 15:19:00,69.7173,89.1233
2020-08-30 15:20:00,69.7173,89.1538
2020-08-30 15:21:00,69.7173,89.0928
2020-08-30 15:22:00,69.6980,89.0623
2020-08-30 15:23:00,69.6980,89.0623
2020-08-30 15:24:00,69.6980,89.0012
2020-08-30 15:25:00,69.6980,89.0012
2020-08-30 15:26:00,69.6787,88.9402
2020-08-30 15:27:00,69.6980,89.1843
2020-08-30 15:28:00,69.6980,89.2454
2020-08-30 15:29:00,69.6980,89.1843
2020-08-30 15:30:00,69.6980,89.1233
2020-08-30 15:31:00,69.6980,89.2759
2020-08-30 15:32:00,69.6980,89.3979
2020-08-30 15:33:00,69.6980,89.3064
2020-08-30 15:34:00,69.6980,89.3979
2020-08-30 15:35:00,69.7173,89.2759
2020-08-30 15:36:00,69.6980,89.2148
2020-08-30 15:37:00,69.6980,89.2148
2020-08-30 15:38:00,69.7173,89.1843
2020-08-30 15:39:00,69.6980,89.1538
2020-08-30 15:40:00,69.6980,89.1843
2020-08-30 15:41:00,69.6980,89.1233
2020-08-30 15:42:00,69.6980,89.0623
2020-08-30 15:43:00,69.6980,89.0317
2020-08-30 15:44:00,69.6980,89.0317
2020-08-30 15:45:00,69.6980,89.0012
2020-08-30 15:46:00,69.6787,88.9097
2020-08-30 15:47:00,69.6787,88.9707
2020-08-30 15:48:00,69.6787,89.0317
2020-08-30 15:49:00,69.6787,88.9097
2020-08-30 15:50:00,69.6787,89.0012
2020-08-30 15:51:00,69.6787,88.9402
2020-08-30 15:52:00,69.6787,88.9097
2020-08-30 15:53:00,69.6787,89.1843
2020-08-30 15:54:00,69.6787,89.1538
2020-08-30 15:55:00,69.6787,88.9707
2020-08-30 15:56:00,69.6594,88.9402
2020-08-30 15:57:00,69.6594,88.9097
2020-08-30 15:58:00,69.6594,88.9707
2020-08-30 15:59:00,69.6594,88.9097
2020-08-30 16:00:00,69.6401,88.8792
2020-08-30 16:01:00,69.6401,88.9097
2020-08-30 16:02:00,69.6401,88.9402
2020-08-30 16:03:00,69.6401,88.8792
2020-08-30 16:04:00,69.6208,88.8486
2020-08-30 16:05:00,69.6208,88.8486
2020-08-30 16:06:00,69.6208,88.8792
2020-08-30 16:07:00,69.6208,88.7876
2020-08-30 16:08:00,69.6208,88.8181
2020-08-30 16:09:00,69.6208,88.6045
2020-08-30 16:10:00,69.6208,88.6350
2020-08-30 16:11:00,69.6208,88.8181
2020-08-30 16:12:00,69.6208,88.6655
2020-08-30 16:13:00,69.6208,88.4519
2020-08-30 16:14:00,69.6208,88.6960
2020-08-30 16:15:00,69.6208,88.7571
2020-08-30 16:16:00,69.6208,88.7876
2020-08-30 16:17:00,69.6208,88.7571
2020-08-30 16:18:00,69.6208,88.7571
2020-08-30 16:19:00,69.6015,88.6960
2020-08-30 16:20:00,69.6015,88.6655
2020-08-30 16:21:00,69.6015,88.6655
2020-08-30 16:22:00,69.5822,88.6655
2020-08-30 16:23:00,69.5822,88.6045
2020-08-30 16:24:00,69.5822,88.6655
2020-08-30 16:25:00,69.5822,88.7571
2020-08-30 16:26:00,69.5822,89.0623
2020-08-30 16:27:00,69.5822,89.0623
2020-08-30 16:28:00,69.6015,89.0623
2020-08-30 16:29:00,69.6015,89.0012
2020-08-30 16:30:00,69.6015,88.9402
2020-08-30 16:31:00,69.6208,89.0317
2020-08-30 16:32:00,69.6208,88.8486
2020-08-30 16:33:00,69.6208,88.8486
2020-08-30 16:34:00,69.6208,88.9402
2020-08-30 16:35:00,69.6208,88.9402
2020-08-30 16:36:00,69.6208,88.9402
2020-08-30 16:37:00,69.6208,88.8181
2020-08-30 16:38:00,69.6208,88.6655
2020-08-30 16:39:00,69.6208,88.6960
2020-08-30 16:40:00,69.6208,88.7571
2020-08-30 16:41:00,69.6208,88.9097
2020-08-30 16:42:00,69.6208,88.8181
2020-08-30 16:43:00,69.6015,88.7876
2020-08-30 16:44:00,69.6015,88.8181
2020-08-30 16:45:00,69.6015,88.8181
2020-08-30 16:46:00,69.6208,88.8181
2020-08-30 16:47:00,69.6015,88.7571
2020-08-30 16:48:00,69.6208,88.8792
2020-08-30 16:49:00,69.6208,88.8792
2020-08-30 16:50:00,69.6015,88.9402
2020-08-30 16:51:00,69.6015,88.8792
2020-08-30 16:52:00,69.6015,88.7266
2020-08-30 16:53:00,69.5822,88.8181
2020-08-30 16:54:00,69.6015,88.8486
2020-08-30 16:55:00,69.6015,89.0623
2020-08-30 16:56:00,69.6015,88.9097
2020-08-30 16:57:00,69.6015,88.8486
2020-08-30 16:58:00,69.6208,88.8792
2020-08-30 16:59:00,69.6208,88.8486
2020-08-30 17:00:00,69.6208,88.8181
2020-08-30 17:01:00,69.6208,88.8486
2020-08-30 17:02:00,69.6208,88.8181
2020-08-30 17:03:00,69.6208,88.8792
2020-08-30 17:04:00,69.6401,88.8181
2020-08-30 17:05:00,69.6401,88.8792
2020-08-30 17:06:00,69.6401,88.9097
2020-08-30 17:07:00,69.6401,88.8792
2020-08-30 17:08:00,69.6594,88.8486
2020-08-30 17:09:00,69.6401,88.8486
2020-08-30 17:10:00,69.6594,88.8486
2020-08-30 17:11:00,69.6594,88.8486
2020-08-30 17:12:00,69.6594,88.8486
2020-08-30 17:13:00,69.6594,89.0012
2020-08-30 17:14:00,69.6787,89.0928
2020-08-30 17:15:00,69.6787,88.9097
2020-08-30 17:16:00,69.6787,88.8486
2020-08-30 17:17:00,69.6594,88.7571
2020-08-30 17:18:00,69.6594,88.7266
2020-08-30 17:19:00,69.6594,88.6960
2020-08-30 17:20:00,69.6594,88.7266
2020-08-30 17:21:00,69.6401,88.7571
2020-08-30 17:22:00,69.6401,88.6960
2020-08-30 17:23:00,69.6594,88.6350
2020-08-30 17:24:00,69.6401,88.6960
2020-08-30 17:25:00,69.6401,88.7876
2020-08-30 17:26:00,69.6594,88.8181
2020-08-30 17:27:00,69.6594,88.9097
2020-08-30 17:28:00,69.6594,88.9707
2020-08-30 17:29:00,69.6594,89.0317
2020-08-30 17:30:00,69.6594,89.0928
2020-08-30 17:31:00,69.6594,89.0623
2020-08-30 17:32:00,69.6787,89.0317
2020-08-30 17:33:00,69.6594,89.1843
2020-08-30 17:34:00,69.6787,89.1233
2020-08-30 17:35:00,69.6787,89.1233
2020-08-30 17:36:00,69.6787,88.9707
2020-08-30 17:37:00,69.6787,88.8792
2020-08-30 17:38:00,69.6787,88.8486
2020-08-30 17:39:00,69.6594,88.8181
2020-08-30 17:40:00,69.6594,88.8486
2020-08-30 17:41:00,69.6594,88.7571
2020-08-30 17:42:00,69.6594,88.7266
2020-08-30 17:43:00,69.6594,88.6960
2020-08-30 17:44:00,69.6401,88.6045
2020-08-30 17:45:00,69.6594,88.7266
2020-08-30 17:46:00,69.6401,88.9097
2020-08-30 17:47:00,69.6594,88.9402
2020-08-30 17:48:00,69.6594,88.9097
2020-08-30 17:49:00,69.6594,88.9402
2020-08-30 17:50:00,69.6594,88.8792
2020-08-30 17:51:00,69.6594,88.9097
2020-08-30 17:52:00,69.6787,89.0623
2020-08-30 17:53:00,69.6787,89.1538
2020-08-30 17:54:00,69.6980,89.0317
2020-08-30 17:55:00,69.6980,88.9402
2020-08-30 17:56:00,69.6980,88.8792
2020-08-30 17:57:00,69.6980,88.8486
2020-08-30 17:58:00,69.6980,88.8792
2020-08-30 17:59:00,69.6980,88.8792
2020-08-30 18:00:00,69.6980,88.8181
2020-08-30 18:01:00,69.7173,88.8486
2020-08-30 18:02:00,69.6980,88.8181
2020-08-30 18:03:00,69.7173,88.8792
2020-08-30 18:04:00,69.7173,89.0928
2020-08-30 18:05:00,69.7366,89.1843
2020-08-30 18:06:00,69.7559,89.2454
2020-08-30 18:07:00,69.7559,89.1233
2020-08-30 18:08:00,69.7752,89.1233
2020-08-30 18:09:00,69.7752,89.1843
2020-08-30 18:10:00,69.7752,89.1538
2020-08-30 18:11:00,69.7752,89.1538
2020-08-30 18:12:00,69.7945,89.2454
2020-08-30 18:13:00,69.8138,89.2148
2020-08-30 18:14:00,69.8138,89.2148
2020-08-30 18:15:00,69.8138,89.0928
2020-08-30 18:16:00,69.8138,89.0317
2020-08-30 18:17:00,69.8138,88.9707
2020-08-30 18:18:00,69.8138,88.8486
2020-08-30 18:19:00,69.8138,88.8486
2020-08-30 18:20:00,69.8138,88.8181
2020-08-30 18:21:00,69.8138,88.7266
2020-08-30 18:22:00,69.7945,88.7571
2020-08-30 18:23:00,69.7945,88.8181
2020-08-30 18:24:00,69.7945,88.7571
2020-08-30 18:25:00,69.7945,89.1843
2020-08-30 18:26:00,69.8138,89.1538
2020-08-30 18:27:00,69.8138,89.2148
2020-08-30 18:28:00,69.8138,89.1538
2020-08-30 18:29:00,69.8138,89.1843
2020-08-30 18:30:00,69.8138,89.2454
2020-08-30 18:31:00,69.8138,89.2454
2020-08-30 18:32:00,69.8138,89.1843
2020-08-30 18:33:00,69.8138,89.1843
2020-08-30 18:34:00,69.8138,89.1233
2020-08-30 18:35:00,69.7945,89.0012
2020-08-30 18:36:00,69.7752,88.8181
2020-08-30 18:37:00,69.7752,88.7876
2020-08-30 18:38:00,69.7752,88.7571
2020-08-30 18:39:00,69.7559,88.8181
2020-08-30 18:40:00,69.7559,88.8486
2020-08-30 18:41:00,69.7559,88.8486
2020-08-30 18:42:00,69.7366,88.7571
2020-08-30 18:43:00,69.7366,88.7266
2020-08-30 18:44:00,69.7173,88.7571
2020-08-30 18:45:00,69.7173,88.8486
2020-08-30 18:46:00,69.7366,89.1233
2020-08-30 18:47:00,69.7366,89.2148
2020-08-30 18:48:00,69.7366,89.1843
2020-08-30 18:49:00,69.7366,89.2759
2020-08-30 18:50:00,69.7366,89.2454
2020-08-30 18:51:00,69.7559,89.2454
2020-08-30 18:52:00,69.7366,89.3369
2020-08-30 18:53:00,69.7559,89.3674
2020-08-30 18:54:00,69.7559,89.3369
2020-08-30 18:55:00,69.7366,89.1843
2020-08-30 18:56:00,69.7366,89.0623
2020-08-30 18:57:00,69.7173,88.9097
2020-08-30 18:58:00,69.7173,88.9402
2020-08-30 18:59:00,69.7173,88.8181
2020-08-30 19:00:00,69.6980,88.8486
2020-08-30 19:01:00,69.6980,88.9402
2020-08-30 19:02:00,69.6980,88.8486
2020-08-30 19:03:00,69.6787,88.8486
2020-08-30 19:04:00,69.6787,88.8181
2020-08-30 19:05:00,69.6787,88.8486
2020-08-30 19:06:00,69.6594,88.8181
2020-08-30 19:07:00,69.6594,89.1233
2020-08-30 19:08:00,69.6787,89.3369
2020-08-30 19:09:00,69.6980,89.3674
2020-08-30 19:10:00,69.6980,89.5200
2020-08-30 19:11:00,69.6980,89.4590
2020-08-30 19:12:00,69.7173,89.4895
2020-08-30 19:13:00,69.7173,89.4895
2020-08-30 19:14:00,69.7366,89.5200
2020-08-30 19:15:00,69.7366,89.5200
2020-08-30 19:16:00,69.7366,89.4590
2020-08-30 19:17:00,69.7366,89.2759
2020-08-30 19:18:00,69.7366,89.2759
2020-08-30 19:19:00,69.7366,89.2759
2020-08-30 19:20:00,69.7366,89.3674
2020-08-30 19:21:00,69.7366,89.2759
2020-08-30 19:22:00,69.7559,89.2454
2020-08-30 19:23:00,69.7559,89.1538
2020-08-30 19:24:00,69.7559,89.3369
2020-08-30 19:25:00,69.7559,89.4590
2020-08-30 19:26:00,69.7752,89.5200
2020-08-30 19:27:00,69.7752,89.4590
2020-08-30 19:28:00,69.7752,89.4590
2020-08-30 19:29:00,69.7752,89.4590
2020-08-30 19:30:00,69.7752,89.3979
2020-08-30 19:31:00,69.7752,89.4285
2020-08-30 19:32:00,69.7752,89.3369
2020-08-30 19:33:00,69.7752,89.4590
2020-08-30 19:34:00,69.7752,89.5200
2020-08-30 19:35:00,69.7752,89.5811
2020-08-30 19:36:00,69.7752,89.6421
2020-08-30 19:37:00,69.7752,89.6726
2020-08-30 19:38:00,69.7945,89.6726
2020-08-30 19:39:00,69.7945,89.7031
2020-08-30 19:40:00,69.7945,89.7947
2020-08-30 19:41:00,69.7945,89.8252
2020-08-30 19:42:00,69.8138,89.9167
2020-08-30 19:43:00,69.8138,89.8252
2020-08-30 19:44:00,69.8138,89.8557
2020-08-30 19:45:00,69.8138,89.8557
2020-08-30 19:46:00,69.7945,89.7642
2020-08-30 19:47:00,69.7945,89.8862
2020-08-30 19:48:00,69.8138,89.8557
2020-08-30 19:49:00,69.8138,89.8252
2020-08-30 19:50:00,69.8138,89.8557
2020-08-30 19:51:00,69.7945,89.8252
2020-08-30 19:52:00,69.7945,89.8557
2020-08-30 19:53:00,69.7945,89.8252
2020-08-30 19:54:00,69.7945,89.8252
2020-08-30 19:55:00,69.7945,89.8252
2020-08-30 19:56:00,69.7945,89.9473
2020-08-30 19:57:00,69.7945,89.8862
2020-08-30 19:58:00,69.7945,89.8862
2020-08-30 19:59:00,69.7945,89.9167
2020-08-30 20:00:00,69.7945,89.8862
2020-08-30 20:01:00,69.7945,89.9167
2020-08-30 20:02:00,69.7752,89.8557
2020-08-30 20:03:00,69.7752,89.9473
2020-08-30 20:04:00,69.7752,89.9778
2020-08-30 20:05:00,69.7752,90.0388
2020-08-30 20:06:00,69.7945,90.1304
2020-08-30 20:07:00,69.7945,90.0693
2020-08-30 20:08:00,69.7945,90.0083
2020-08-30 20:09:00,69.7752,90.0388
2020-08-30 20:10:00,69.7752,90.0083
2020-08-30 20:11:00,69.7752,90.0083
2020-08-30 20:12:00,69.7752,90.0388
2020-08-30 20:13:00,69.7752,90.0083
2020-08-30 20:14:00,69.7752,90.0693
2020-08-30 20:15:00,69.7752,90.0999
2020-08-30 20:16:00,69.7752,90.0999
2020-08-30 20:17:00,69.7752,90.0999
2020-08-30 20:18:00,69.7752,90.1914
2020-08-30 20:19:00,69.7559,90.0999
2020-08-30 20:20:00,69.7559,90.0999
2020-08-30 20:21:00,69.7559,90.1304
2020-08-30 20:22:00,69.7559,90.1304
2020-08-30 20:23:00,69.7366,90.1304
2020-08-30 20:24:00,69.7559,90.1304
2020-08-30 20:25:00,69.7366,90.1609
2020-08-30 20:26:00,69.7366,90.2219
2020-08-30 20:27:00,69.7366,90.2219
2020-08-30 20:28:00,69.7366,90.1609
2020-08-30 20:29:00,69.7173,90.2219
2020-08-30 20:30:00,69.7366,90.2219
2020-08-30 20:31:00,69.7173,90.2219
2020-08-30 20:32:00,69.7173,90.2219
2020-08-30 20:33:00,69.7173,90.2219
2020-08-30 20:34:00,69.7173,90.1914
2020-08-30 20:35:00,69.7173,90.2219
2020-08-30 20:36:00,69.7173,90.2219
2020-08-30 20:37:00,69.7173,90.2219
2020-08-30 20:38:00,69.6980,90.2219
2020-08-30 20:39:00,69.6980,90.2219
2020-08-30 20:40:00,69.6980,90.2219
2020-08-30 20:41:00,69.6980,90.2219
2020-08-30 20:42:00,69.6980,90.2219
2020-08-30 20:43:00,69.6980,90.2524
2020-08-30 20:44:00,69.6980,90.2524
2020-08-30 20:45:00,69.6980,90.2830
2020-08-30 20:46:00,69.6980,90.2830
2020-08-30 20:47:00,69.6980,90.2830
2020-08-30 20:48:00,69.6980,90.2830
2020-08-30 20:49:00,69.6980,90.2830
2020-08-30 20:50:00,69.6980,90.3135
2020-08-30 20:51:00,69.6980,90.2830
2020-08-30 20:52:00,69.6980,90.2830
2020-08-30 20:53:00,69.6980,90.3135
2020-08-30 20:54:00,69.6980,90.3440
2020-08-30 20:55:00,69.6980,90.4050
2020-08-30 20:56:00,69.6980,90.3745
2020-08-30 20:57:00,69.6980,90.4355
2020-08-30 20:58:00,69.6980,90.4355
2020-08-30 20:59:00,69.6980,90.4050
2020-08-30 21:00:00,69.6980,90.4050
2020-08-30 21:01:00,69.6980,90.4355
2020-08-30 21:02:00,69.6980,90.3745
2020-08-30 21:03:00,69.6787,90.3745
2020-08-30 21:04:00,69.6787,90.3745
2020-08-30 21:05:00,69.6787,90.3745
2020-08-30 21:06:00,69.6787,90.4355
2020-08-30 21:07:00,69.6787,90.4355
2020-08-30 21:08:00,69.6787,90.4050
2020-08-30 21:09:00,69.6594,90.4050
2020-08-30 21:10:00,69.6594,90.4355
2020-08-30 21:11:00,69.6594,90.4355
2020-08-30 21:12:00,69.6594,90.4661
2020-08-30 21:13:00,69.6594,90.4661
2020-08-30 21:14:00,69.6594,90.4661
2020-08-30 21:15:00,69.6594,90.4661
2020-08-30 21:16:00,69.6401,90.4661
2020-08-30 21:17:00,69.6401,90.4661
2020-08-30 21:18:00,69.6401,90.4355
2020-08-30 21:19:00,69.6401,90.4355
2020-08-30 21:20:00,69.6208,90.4355
2020-08-30 21:21:00,69.6208,90.4661
2020-08-30 21:22:00,69.6208,90.4661
2020-08-30 21:23:00,69.6208,90.4661
2020-08-30 21:24:00,69.6015,90.4661
2020-08-30 21:25:00,69.6015,90.4661
2020-08-30 21:26:00,69.6015,90.4661
2020-08-30 21:27:00,69.6015,90.4661
2020-08-30 21:28:00,69.6015,90.4966
2020-08-30 21:29:00,69.6208,90.5576
2020-08-30 21:30:00,69.6015,90.5271
2020-08-30 21:31:00,69.6015,90.4966
2020-08-30 21:32:00,69.6015,90.4966
2020-08-30 21:33:00,69.6208,90.4966
2020-08-30 21:34:00,69.6208,90.4661
2020-08-30 21:35:00,69.6208,90.4661
2020-08-30 21:36:00,69.6208,90.4355
2020-08-30 21:37:00,69.6401,90.4355
2020-08-30 21:38:00,69.6208,90.3745
2020-08-30 21:39:00,69.6401,90.3440
2020-08-30 21:40:00,69.6401,90.3135
2020-08-30 21:41:00,69.6208,90.2524
2020-08-30 21:42:00,69.6208,90.2219
2020-08-30 21:43:00,69.6208,90.2219
2020-08-30 21:44:00,69.6208,90.2219
2020-08-30 21:45:00,69.6208,90.2219
2020-08-30 21:46:00,69.6208,90.2219
2020-08-30 21:47:00,69.6208,90.2219
2020-08-30 21:48:00,69.6208,90.2219
2020-08-30 21:49:00,69.6208,90.2219
2020-08-30 21:50:00,69.6208,90.2219
2020-08-30 21:51:00,69.6208,90.1914
2020-08-30 21:52:00,69.6208,90.1304
2020-08-30 21:53:00,69.6015,90.0999
2020-08-30 21:54:00,69.6208,90.0693
2020-08-30 21:55:00,69.6015,90.0388
2020-08-30 21:56:00,69.6015,90.0083
2020-08-30 21:57:00,69.5822,89.9473
2020-08-30 21:58:00,69.5822,89.9473
2020-08-30 21:59:00,69.5822,89.9473
2020-08-30 22:00:00,69.5822,89.9778
2020-08-30 22:01:00,69.5822,90.0083
2020-08-30 22:02:00,69.5822,90.0388
2020-08-30 22:03:00,69.5822,90.0388
2020-08-30 22:04:00,69.5629,90.0693
2020-08-30 22:05:00,69.5629,90.0693
2020-08-30 22:06:00,69.5436,90.0693
2020-08-30 22:07:00,69.5436,90.0693
2020-08-30 22:08:00,69.5436,90.0388
2020-08-30 22:09:00,69.5436,90.0388
2020-08-30 22:10:00,69.5436,90.0388
2020-08-30 22:11:00,69.5243,90.0388
2020-08-30 22:12:00,69.5243,90.0388
2020-08-30 22:13:00,69.5243,90.0083
2020-08-30 22:14:00,69.5050,90.0083
2020-08-30 22:15:00,69.5050,89.9778
2020-08-30 22:16:00,69.5050,89.9778
2020-08-30 22:17:00,69.4857,89.9473
2020-08-30 22:18:00,69.4857,89.9473
2020-08-30 22:19:00,69.4857,89.9167
2020-08-30 22:20:00,69.4664,89.8862
2020-08-30 22:21:00,69.4664,89.8252
2020-08-30 22:22:00,69.4471,89.8557
2020-08-30 22:23:00,69.4471,89.8557
2020-08-30 22:24:00,69.4471,89.8862
2020-08-30 22:25:00,69.4277,89.8862
2020-08-30 22:26:00,69.4277,89.9167
2020-08-30 22:27:00,69.4277,89.9167
2020-08-30 22:28:00,69.4277,89.9167
2020-08-30 22:29:00,69.4277,89.9167
2020-08-30 22:30:00,69.4084,89.9473
2020-08-30 22:31:00,69.4084,89.9167
2020-08-30 22:32:00,69.3891,89.9167
2020-08-30 22:33:00,69.3891,89.9167
2020-08-30 22:34:00,69.3891,89.8862
2020-08-30 22:35:00,69.3891,89.8862
2020-08-30 22:36:00,69.3698,89.8862
2020-08-30 22:37:00,69.3698,89.8862
2020-08-30 22:38:00,69.3698,89.8862
2020-08-30 22:39:00,69.3698,89.8862
2020-08-30 22:40:00,69.3891,89.8557
2020-08-30 22:41:00,69.3891,89.8862
2020-08-30 22:42:00,69.3891,89.8862
2020-08-30 22:43:00,69.3891,89.8862
2020-08-30 22:44:00,69.4084,89.8862
2020-08-30 22:45:00,69.3891,89.8862
2020-08-30 22:46:00,69.4084,89.8862
2020-08-30 22:47:00,69.4084,89.8862
2020-08-30 22:48:00,69.4084,89.8862
2020-08-30 22:49:00,69.4277,89.8862
2020-08-30 22:50:00,69.4277,89.8557
2020-08-30 22:51:00,69.4277,89.8252
2020-08-30 22:52:00,69.4277,89.8252
2020-08-30 22:53:00,69.4277,89.7642
2020-08-30 22:54:00,69.4277,89.7336
2020-08-30 22:55:00,69.4084,89.6726
2020-08-30 22:56:00,69.4084,89.6421
2020-08-30 22:57:00,69.3891,89.6116
2020-08-30 22:58:00,69.3891,89.5811
2020-08-30 22:59:00,69.3891,89.6116
2020-08-30 23:00:00,69.3891,89.6116
2020-08-30 23:01:00,69.3891,89.6421
2020-08-30 23:02:00,69.3891,89.6421
2020-08-30 23:03:00,69.3698,89.6421
2020-08-30 23:04:00,69.3698,89.6726
2020-08-30 23:05:00,69.3891,89.7031
2020-08-30 23:06:00,69.3698,89.7031
2020-08-30 23:07:00,69.3698,89.7031
2020-08-30 23:08:00,69.3698,89.7031
2020-08-30 23:09:00,69.3698,89.7336
2020-08-30 23:10:00,69.3698,89.7642
2020-08-30 23:11:00,69.3505,89.7642
2020-08-30 23:12:00,69.3505,89.7642
2020-08-30 23:13:00,69.3505,89.7642
2020-08-30 23:14:00,69.3505,89.7642
2020-08-30 23:15:00,69.3505,89.7336
2020-08-30 23:16:00,69.3312,89.7031
2020-08-30 23:17:00,69.3312,89.7336
2020-08-30 23:18:00,69.3312,89.6726
2020-08-30 23:19:00,69.3119,89.6726
2020-08-30 23:20:00,69.3119,89.6421
2020-08-30 23:21:00,69.3119,89.6421
2020-08-30 23:22:00,69.3119,89.6421
2020-08-30 23:23:00,69.3119,89.6726
2020-08-30 23:24:00,69.3119,89.6726
2020-08-30 23:25:00,69.3312,89.7031
2020-08-30 23:26:00,69.3312,89.7947
2020-08-30 23:27:00,69.3312,89.8557
2020-08-30 23:28:00,69.3312,89.8862
2020-08-30 23:29:00,69.3505,89.8862
2020-08-30 23:30:00,69.3505,89.9167
2020-08-30 23:31:00,69.3698,89.9473
2020-08-30 23:32:00,69.3698,89.9473
2020-08-30 23:33:00,69.3698,90.0388
2020-08-30 23:34:00,69.3698,90.0693
2020-08-30 23:35:00,69.3891,90.1304
2020-08-30 23:36:00,69.3891,90.1304
2020-08-30 23:37:00,69.4084,90.1609
2020-08-30 23:38:00,69.4084,90.2219
2020-08-30 23:39:00,69.4084,90.1609
2020-08-30 23:40:00,69.4084,90.0999
2020-08-30 23:41:00,69.4084,90.0693
2020-08-30 23:42:00,69.4084,90.0083
2020-08-30 23:43:00,69.3891,89.9778
2020-08-30 23:44:00,69.4084,89.9778
2020-08-30 23:45:00,69.4084,89.9473
2020-08-30 23:46:00,69.4084,89.9778
2020-08-30 23:47:00,69.4084,90.0999
2020-08-30 23:48:00,69.4084,90.1304
2020-08-30 23:49:00,69.4084,90.1304
2020-08-30 23:50:00,69.4084,90.1304
2020-08-30 23:51:00,69.4084,90.1609
2020-08-30 23:52:00,69.4084,90.1914
2020-08-30 23:53:00,69.4277,90.1914
2020-08-30 23:54:00,69.4084,90.1914
2020-08-30 23:55:00,69.4084,90.2524
2020-08-30 23:56:00,69.4084,90.2219
2020-08-30 23:57:00,69.4084,90.1914
2020-08-30 23:58:00,69.4084,90.1609
2020-08-30 23:59:00,69.3891,90.1304
2020-08-31 00:00:00,69.3891,90.0999
2020-08-31 00:01:00,69.3891,90.0693
2020-08-31 00:02:00,69.3891,90.0693
2020-08-31 00:03:00,69.3891,90.0693
2020-08-31 00:04:00,69.3698,90.0388
2020-08-31 00:05:00,69.3698,90.0083
2020-08-31 00:06:00,69.3698,90.0083
2020-08-31 00:07:00,69.3698,90.0999
2020-08-31 00:08:00,69.3891,90.1609
2020-08-31 00:09:00,69.3698,90.2219
2020-08-31 00:10:00,69.3698,90.2524
2020-08-31 00:11:00,69.3891,90.3135
2020-08-31 00:12:00,69.3698,90.3440
2020-08-31 00:13:00,69.3891,90.3440
2020-08-31 00:14:00,69.3698,90.3440
2020-08-31 00:15:00,69.3698,90.3440
2020-08-31 00:16:00,69.3698,90.3745
2020-08-31 00:17:00,69.3698,90.3440
2020-08-31 00:18:00,69.3698,90.2830
2020-08-31 00:19:00,69.3698,90.2524
2020-08-31 00:20:00,69.3698,90.2524
2020-08-31 00:21:00,69.3505,90.2219
2020-08-31 00:22:00,69.3505,90.2219
2020-08-31 00:23:00,69.3312,90.2219
2020-08-31 00:24:00,69.3312,90.1914
2020-08-31 00:25:00,69.3312,90.1914
2020-08-31 00:26:00,69.3312,90.1914
2020-08-31 00:27:00,69.3312,90.1914
2020-08-31 00:28:00,69.3312,90.2524
2020-08-31 00:29:00,69.3312,90.3135
2020-08-31 00:30:00,69.3312,90.3745
2020-08-31 00:31:00,69.3312,90.4355
2020-08-31 00:32:00,69.3312,90.4355
2020-08-31 00:33:00,69.3312,90.4355
2020-08-31 00:34:00,69.3312,90.4661
2020-08-31 00:35:00,69.3312,90.4966
2020-08-31 00:36:00,69.3312,90.4661
2020-08-31 00:37:00,69.3312,90.4661
2020-08-31 00:38:00,69.3312,90.4355
2020-08-31 00:39:00,69.3312,90.4050
2020-08-31 00:40:00,69.3119,90.3745
2020-08-31 00:41:00,69.3119,90.3745
2020-08-31 00:42:00,69.3119,90.3745
2020-08-31 00:43:00,69.3119,90.3440
2020-08-31 00:44:00,69.3119,90.3135
2020-08-31 00:45:00,69.3119,90.3135
2020-08-31 00:46:00,69.3119,90.2830
2020-08-31 00:47:00,69.3119,90.2830
2020-08-31 00:48:00,69.3119,90.3135
2020-08-31 00:49:00,69.3119,90.3135
2020-08-31 00:50:00,69.3119,90.3745
2020-08-31 00:51:00,69.3119,90.4355
2020-08-31 00:52:00,69.3119,90.4966
2020-08-31 00:53:00,69.3119,90.5271
2020-08-31 00:54:00,69.3119,90.5576
2020-08-31 00:55:00,69.3119,90.5576
2020-08-31 00:56:00,69.3119,90.5881
2020-08-31 00:57:00,69.3119,90.5881
2020-08-31 00:58:00,69.3119,90.5881
2020-08-31 00:59:00,69.3119,90.5271
2020-08-31 01:00:00,69.3119,90.4966
2020-08-31 01:01:00,69.2926,90.4661
2020-08-31 01:02:00,69.3119,90.4661
2020-08-31 01:03:00,69.2926,90.4355
